url,domain,page_title,source_pattern,recommended_variant,functional_intuitiveness_1_5,minimalism_1_5,mobile_1_5,reduced_motion_1_5,cms_change_resilience_1_5,total_25,evidence_excerpt,decision_rationale,implementation_note,source_access_limitation
https://onepagelove.com/secret-garden-stresa,onepagelove.com,Secret Garden Stresa — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Elegant One Pager for Secret Garden Stresa, a private boutique residence near Lake Maggiore. / 관찰 소제목: Secret Garden Stresa | Similar One Page Websites | Framer - Build better sites, faster | Deiterhaus",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/shopify-editions-spring-2026,onepagelove.com,Shopify Editions – Spring 2026 — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Another spectacular landing page by Shopify for their Editions campaign, now showing Spring 2026. See their Winter edition here. / 관찰 소제목: Shopify Editions – Spring 2026 | Similar One Page Websites | Framer - Build better sites, faster | 2026 Generative AI Trends",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/shopify-themes,onepagelove.com,Shopify Themes,큐레이션·시각 위계,center-only,5,5,5,5,5,25,메타: Browse 2 curated shopify themes. Each reviewed with a live demo and full-page screenshots. / 관찰 소제목: Hongo Shopify Theme | Citrus Shopify Theme,한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/simplesketche,onepagelove.com,SimpleSketche — One Page Website Award,3D·공간 깊이,excluded,1,3,1,2,1,8,"메타: An incredible 3D cube portfolio showcasing SimpleSketche, the 3D design services of Yankun Yang. / 관찰 소제목: SimpleSketche | Similar One Page Websites | Framer - Build better sites, faster | Marina Rachello",공연 템플릿의 선택·비교보다 장식 모션 또는 다른 제품 목적이 앞서 이번 캐러셀의 직접 근거로 채택하지 않음.,직접 구현 근거에서는 제외하고 표면 스타일 또는 실패 방지 사례로만 보존.,
https://onepagelove.com/sky-clock,onepagelove.com,Sky Clock — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Single-serving One Pager for Sky Clock, that visualizes today’s sky as a 24-hour gradient based on cloud coverage. “Then we added the sun and moon positions as well. It’s a poetic / 관찰 소제목: Sky Clock | Similar One Page Websites | Framer - Build better sites, faster | 鳥獣戯間",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/supaste,onepagelove.com,Supaste — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Neat interactive demo in this One Pager (built with Framer) for Supaste, a macOS notch menubar app, that organizes your copied items in a searchable timeline. / 관찰 소제목: Supaste | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/tenztan,onepagelove.com,Tenztan — One Page Website Award,모션·상호작용,center-only,4,5,4,5,4,22,"메타: Unique scroll experience in this dazzling One Page portfolio for Tenztan, showcasing of work by Tanmay Premee. / 관찰 소제목: Tenztan | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/thayon,onepagelove.com,Thayon — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: One Pager (built with Framer) for Thayon, a service that connects AI researchers and engineers with hard-to-find, specialized job opportunities. / 관찰 소제목: Thayon | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/tori,onepagelove.com,Tori by TalkJS — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Terminal-inspired One Pager for Tori, an AI support agent (by TalkJS) for dev tools. / 관찰 소제목: Tori by TalkJS | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/triple-kingdom,onepagelove.com,Triple Kingdom — One Page Website Award,모션·상호작용,hidden-offstage,3,5,4,4,4,20,"메타: Fun and creative Landing page for Triple Kingdom, the match & merge city-builder game by Peter Hinton. The testimonial/rating animation as you scroll down is delightful! / 관찰 소제목: Triple Kingdom | Similar One Page Websites | Framer - Build better sites, faster | Housemait",활성 템플릿만 보이고 나머지는 프레임 밖에서 대기해 구조가 가장 안정적이며 모바일·CMS·reduced-motion 대응이 쉬움.,이전/다음은 opacity 0과 x 이동으로 대기. DOM/CMS 데이터는 유지하고 시각 상태만 전환.,
https://onepagelove.com/vault-ai,onepagelove.com,Vault AI — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Dark-schemed One Pager for Vault AI, a financial management platform that helps small businesses track transactions and automate manual accounting work. / 관찰 소제목: Vault AI | Similar One Page Websites | Framer - Build better sites, faster | Billow",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/waxyweb,onepagelove.com,WaxyWeb — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Vibrant One Pager filled with positive vibes for Waxy Web creative agency. / 관찰 소제목: WaxyWeb | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/weppy,onepagelove.com,Weppy — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Neat One Pager for Weppy – a free macOS desktop app that resizes and optimizes images offline with lossless. / 관찰 소제목: Weppy | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/wordpress-themes,onepagelove.com,One Page WordPress Themes,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Browse 40 curated one page wordpress themes. Each reviewed with a live demo and full-page screenshots. / 관찰 소제목: Crafto Music WordPress Theme | Crafto Freelancer WordPress Theme | Framer - Build better sites, faster | Crafto Product WordPress Theme",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/world-cup-next,onepagelove.com,World Cup Next — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Very useful single-serving One Pager providing the kick off time and stadium/tv info, for the next couple of World Cup matches. / 관찰 소제목: World Cup Next | Similar One Page Websites | Framer - Build better sites, faster | Sky Clock",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
